Date,test,prediction
2019-03-25 13:00:00,318.589,323.39236963
2019-03-25 14:00:00,311.534,316.45046293999997
2019-03-25 15:00:00,299.946,311.76613965
2019-03-25 16:00:00,296.438,301.25388753
2019-03-25 17:00:00,297.826,272.78642137
2019-03-25 18:00:00,239.608,259.24609436
2019-03-25 19:00:00,183.388,167.97334906999998
2019-03-25 20:00:00,155.635,141.9662212
2019-03-25 21:00:00,145.848,130.52579419
2019-03-25 22:00:00,130.703,136.47998428
2019-03-25 23:00:00,121.777,121.74206521
2019-03-26 00:00:00,119.605,105.10579836
2019-03-26 01:00:00,103.148,113.67841102999998
2019-03-26 02:00:00,101.818,98.72294232
2019-03-26 03:00:00,99.548,100.95990852
2019-03-26 04:00:00,100.318,98.60958590000001
2019-03-26 05:00:00,109.15,102.88072523000001
2019-03-26 06:00:00,126.083,115.69893481
2019-03-26 07:00:00,201.54,187.71301995000002
2019-03-26 08:00:00,302.554,267.6736803
2019-03-26 09:00:00,293.929,352.22544747
2019-03-26 10:00:00,314.555,320.04696167000003
2019-03-26 11:00:00,322.341,318.67803685999996
2019-03-26 12:00:00,333.591,324.95236624999995
2019-03-26 13:00:00,323.333,339.52080430000007
2019-03-26 14:00:00,319.184,324.33701919
2019-03-26 15:00:00,316.4,311.44987561999994
2019-03-26 16:00:00,315.27,303.77531382
2019-03-26 17:00:00,288.535,271.34806623000003
2019-03-26 18:00:00,243.052,248.67279242
2019-03-26 19:00:00,193.109,187.0926904
2019-03-26 20:00:00,161.553,145.81442158
2019-03-26 21:00:00,145.23,136.75650293
2019-03-26 22:00:00,134.882,134.47996316
2019-03-26 23:00:00,123.933,130.48965682
2019-03-27 00:00:00,121.457,106.79770687999999
2019-03-27 01:00:00,102.672,117.29650054999999
2019-03-27 02:00:00,100.896,100.20024106
2019-03-27 03:00:00,96.978,98.52297457
2019-03-27 04:00:00,97.387,95.09324608
2019-03-27 05:00:00,109.277,104.58931841
2019-03-27 06:00:00,124.419,118.62062112999999
2019-03-27 07:00:00,204.272,189.15820931000002
2019-03-27 08:00:00,304.754,260.45783211
2019-03-27 09:00:00,301.667,358.08233583000003
2019-03-27 10:00:00,331.378,327.16783711
2019-03-27 11:00:00,338.44,344.49600192
2019-03-27 12:00:00,347.052,339.80534075
2019-03-27 13:00:00,333.716,344.09301202000006
2019-03-27 14:00:00,324.337,345.56548099
2019-03-27 15:00:00,307.896,325.45470051000007
2019-03-27 16:00:00,305.425,301.05970405
2019-03-27 17:00:00,268.631,276.06533886000005
2019-03-27 18:00:00,239.654,233.96278293
2019-03-27 19:00:00,197.506,178.73438206999998
2019-03-27 20:00:00,163.789,156.44942240000003
2019-03-27 21:00:00,137.499,140.52643430999998
2019-03-27 22:00:00,132.639,127.49957103
2019-03-27 23:00:00,122.973,130.45905555
2019-03-28 00:00:00,117.657,106.23596453999998
2019-03-28 01:00:00,97.741,114.50275541
2019-03-28 02:00:00,99.232,98.7193534
2019-03-28 03:00:00,98.614,100.47918414
2019-03-28 04:00:00,98.464,98.96952784999999
2019-03-28 05:00:00,101.39,106.38249938000001
2019-03-28 06:00:00,116.654,114.99569738999999
2019-03-28 07:00:00,206.607,194.96891895999997
2019-03-28 08:00:00,313.292,302.8498688
2019-03-28 09:00:00,298.289,376.84085707
2019-03-28 10:00:00,322.096,326.99755431
2019-03-28 11:00:00,323.58,331.09018305
2019-03-28 12:00:00,340.914,333.97913002
2019-03-28 13:00:00,325.815,334.1677774
2019-03-28 14:00:00,330.164,323.1924018799999
2019-03-28 15:00:00,343.911,327.2024091
2019-03-28 16:00:00,367.383,339.2969740500001
2019-03-28 17:00:00,313.569,334.9834930999999
2019-03-28 18:00:00,246.977,269.80857227000007
2019-03-28 19:00:00,190.367,195.36539917000002
2019-03-28 20:00:00,138.872,147.77437278999997
2019-03-28 21:00:00,123.637,115.44889398999999
2019-03-28 22:00:00,121.255,116.9462945
2019-03-28 23:00:00,116.489,116.94173199000002
2019-03-29 00:00:00,108.98,104.91354297000001
2019-03-29 01:00:00,101.704,100.94541921
2019-03-29 02:00:00,100.031,95.30287336999999
2019-03-29 03:00:00,98.203,98.36878463999999
2019-03-29 04:00:00,97.849,97.1236203
2019-03-29 05:00:00,102.879,108.35818075
2019-03-29 06:00:00,121.991,121.25798099000001
2019-03-29 07:00:00,188.067,190.20919017
2019-03-29 08:00:00,251.981,279.3509378499999
2019-03-29 09:00:00,275.468,298.62916525
2019-03-29 10:00:00,321.616,300.25105165
2019-03-29 11:00:00,355.73,330.69022845999996
2019-03-29 12:00:00,352.142,364.21055036
2019-03-29 13:00:00,334.115,348.56236282
2019-03-29 14:00:00,335.441,339.06466783999997
2019-03-29 15:00:00,313.235,342.90798118
2019-03-29 16:00:00,315.855,304.54057464999994
2019-03-29 17:00:00,259.778,290.63501776000004
2019-03-29 18:00:00,234.001,214.36502710999997
2019-03-29 19:00:00,177.917,185.97752895999997
2019-03-29 20:00:00,132.661,129.72619044999996
2019-03-29 21:00:00,119.885,109.87547304000002
2019-03-29 22:00:00,112.568,114.84041933
2019-03-29 23:00:00,108.455,110.30064552000002
2019-03-30 00:00:00,99.546,101.89234048
2019-03-30 01:00:00,100.757,93.48974335
2019-03-30 02:00:00,100.308,95.59895927
2019-03-30 03:00:00,98.759,100.22908605
2019-03-30 04:00:00,98.943,97.43406188
2019-03-30 05:00:00,100.833,112.858171
2019-03-30 06:00:00,101.58,109.23863064
2019-03-30 07:00:00,117.598,102.7473434
2019-03-30 08:00:00,130.941,135.38169839999998
2019-03-30 09:00:00,140.245,137.41107993999998
2019-03-30 10:00:00,144.98,140.98646513
2019-03-30 11:00:00,152.609,149.93843428000002
2019-03-30 12:00:00,165.739,151.79940384
2019-03-30 13:00:00,143.267,158.64589870999998
2019-03-30 14:00:00,140.306,150.53287779
2019-03-30 15:00:00,139.954,135.72003046999998
2019-03-30 16:00:00,131.886,135.04869244000002
2019-03-30 17:00:00,123.326,125.09276109999999
2019-03-30 18:00:00,110.275,120.70795991
2019-03-30 19:00:00,110.038,106.43262972
2019-03-30 20:00:00,108.615,108.08994716
2019-03-30 21:00:00,105.069,105.62048385
2019-03-30 22:00:00,102.293,103.30841759
2019-03-30 23:00:00,99.932,97.91098735
2019-03-31 00:00:00,99.918,100.88939006000001
2019-03-31 04:00:00,97.683,98.08693988000002
2019-03-31 05:00:00,98.026,98.28434957000002
2019-03-31 06:00:00,98.536,108.69227484000001
2019-03-31 07:00:00,95.75,112.47398475000003
2019-03-31 08:00:00,95.85,101.57388110000002
2019-03-31 09:00:00,95.064,97.73272492999999
2019-03-31 10:00:00,94.979,98.09869932000001
2019-03-31 11:00:00,99.762,97.08855197
2019-03-31 12:00:00,102.124,101.67637531
2019-03-31 13:00:00,102.227,104.48417069
2019-03-31 14:00:00,103.582,103.35980786999998
2019-03-31 15:00:00,104.603,102.51370089
2019-03-31 16:00:00,107.728,107.17572706000001
2019-03-31 17:00:00,107.941,111.53261867
2019-03-31 18:00:00,105.657,108.30574052
2019-03-31 19:00:00,107.445,105.42960294
2019-03-31 20:00:00,107.57,102.54443579
2019-03-31 21:00:00,105.74,105.09802872999998
2019-03-31 22:00:00,104.478,105.66444812
2019-03-31 23:00:00,101.736,107.38541162000001
2019-04-01 00:00:00,156.194,101.87239143
2019-04-01 01:00:00,152.75,220.57840213
2019-04-01 02:00:00,149.756,140.33036092
2019-04-01 03:00:00,148.565,155.25872183
2019-04-01 04:00:00,143.091,149.76916324999996
2019-04-01 05:00:00,145.594,148.00849255
2019-04-01 06:00:00,170.894,157.53087089999997
2019-04-01 07:00:00,217.283,214.42273618
2019-04-01 08:00:00,325.581,277.25531401
2019-04-01 09:00:00,402.26,348.34903207
2019-04-01 10:00:00,449.185,434.49330613
2019-04-01 11:00:00,465.705,467.36907327
2019-04-01 12:00:00,478.106,459.62384029000003
2019-04-01 13:00:00,459.539,446.72058475999995
2019-04-01 14:00:00,442.618,433.38875872999995
2019-04-01 15:00:00,445.24,428.60593104
2019-04-01 16:00:00,449.203,427.29461985
2019-04-01 17:00:00,425.261,418.63770574
2019-04-01 18:00:00,347.87,341.88412721000003
2019-04-01 19:00:00,254.096,224.52753134
2019-04-01 20:00:00,193.609,202.99765752999997
2019-04-01 21:00:00,160.562,163.12635988999997
2019-04-01 22:00:00,150.175,153.78632922
2019-04-01 23:00:00,153.809,139.69054048
2019-04-02 00:00:00,137.337,149.59046176
2019-04-02 01:00:00,130.016,120.25640505000001
2019-04-02 02:00:00,128.201,126.79119840000001
2019-04-02 03:00:00,122.066,120.08222788999998
2019-04-02 04:00:00,117.939,119.15277397
2019-04-02 05:00:00,149.483,114.9057644
2019-04-02 06:00:00,167.286,271.60627757000003
2019-04-02 07:00:00,241.179,190.76879442999999
2019-04-02 08:00:00,368.256,287.49305193000004
2019-04-02 09:00:00,457.62,410.21025343
2019-04-02 10:00:00,476.917,460.54777720000004
2019-04-02 11:00:00,491.244,456.3775476100001
2019-04-02 12:00:00,499.75,461.11014951000004
2019-04-02 13:00:00,489.86,467.08753394999997
2019-04-02 14:00:00,490.791,454.11454265000003
2019-04-02 15:00:00,483.735,454.66528915
2019-04-02 16:00:00,488.18,437.70657310999997
2019-04-02 17:00:00,454.439,423.88409590000003
2019-04-02 18:00:00,382.63,392.9687954
2019-04-02 19:00:00,271.375,275.34262964
2019-04-02 20:00:00,235.407,204.95552793000002
2019-04-02 21:00:00,195.051,183.20827629000001
2019-04-02 22:00:00,168.512,157.66747894
2019-04-02 23:00:00,152.981,153.90546991
2019-04-03 00:00:00,104.459,137.74679668000002
2019-04-03 01:00:00,102.433,76.94379129000001
2019-04-03 02:00:00,101.794,103.16033645999998
2019-04-03 03:00:00,99.926,99.13051381999999
2019-04-03 04:00:00,100.51,101.53875550000001
2019-04-03 05:00:00,115.785,103.13637850999999
2019-04-03 06:00:00,131.558,129.01071634
2019-04-03 07:00:00,196.372,194.83799974
2019-04-03 08:00:00,304.805,266.09925164000003
2019-04-03 09:00:00,326.955,346.78424385999995
2019-04-03 10:00:00,294.959,373.84891955
2019-04-03 11:00:00,259.945,302.81487682999995
2019-04-03 12:00:00,268.452,269.24499729
2019-04-03 13:00:00,265.463,270.52234737
2019-04-03 14:00:00,274.363,266.56155417
2019-04-03 15:00:00,287.854,277.61359513
2019-04-03 16:00:00,279.904,282.44271607
2019-04-03 17:00:00,242.476,252.81662054000003
2019-04-03 18:00:00,232.793,213.70493309
2019-04-03 19:00:00,196.716,167.02589328
2019-04-03 20:00:00,164.597,158.30731847
2019-04-03 21:00:00,150.086,140.52421986999997
2019-04-03 22:00:00,137.066,134.13464414999999
2019-04-03 23:00:00,129.539,124.56877877999997
2019-04-04 00:00:00,105.685,124.08217468000001
2019-04-04 01:00:00,86.79,101.75989406
2019-04-04 02:00:00,87.096,86.29275607999999
2019-04-04 03:00:00,84.568,87.06126220999998
2019-04-04 04:00:00,85.622,82.49247159999999
2019-04-04 05:00:00,101.781,92.04348495000002
2019-04-04 06:00:00,120.319,115.10032968
2019-04-04 07:00:00,175.795,196.64567002
2019-04-04 08:00:00,233.217,268.20988021999995
2019-04-04 09:00:00,277.891,282.1776132399999
2019-04-04 10:00:00,307.626,312.65483642
2019-04-04 11:00:00,310.759,327.33884533
2019-04-04 12:00:00,315.23,307.69863335
2019-04-04 13:00:00,314.763,322.0267283
2019-04-04 14:00:00,303.855,326.90743041999997
2019-04-04 15:00:00,301.07,303.02228968000003
2019-04-04 16:00:00,292.069,304.23309202
2019-04-04 17:00:00,251.674,263.1482049
2019-04-04 18:00:00,231.416,221.38296927000002
2019-04-04 19:00:00,180.265,167.98052691
2019-04-04 20:00:00,150.469,139.12150576
2019-04-04 21:00:00,137.24,125.30204477
2019-04-04 22:00:00,131.842,130.41102511
2019-04-04 23:00:00,125.899,128.03096026999998
2019-04-05 00:00:00,101.15,109.00951246
2019-04-05 01:00:00,103.44,97.18846903
2019-04-05 02:00:00,101.101,102.22063121
2019-04-05 03:00:00,99.097,100.62751344
2019-04-05 04:00:00,103.216,98.26688221999999
2019-04-05 05:00:00,95.8,110.82569688000001
2019-04-05 06:00:00,99.06,101.41054705999998
2019-04-05 07:00:00,100.299,133.90541143
2019-04-05 08:00:00,120.5,114.29160092000002
2019-04-05 09:00:00,121.811,130.6966306
2019-04-05 10:00:00,136.689,132.32907377
2019-04-05 11:00:00,134.592,144.86939021999999
2019-04-05 12:00:00,136.514,139.88071506
2019-04-05 13:00:00,127.061,140.04502269
2019-04-05 14:00:00,128.654,129.79714798
2019-04-05 15:00:00,126.751,129.11166426000003
2019-04-05 16:00:00,122.226,126.16710812000001
2019-04-05 17:00:00,122.47,117.09160757999999
2019-04-05 18:00:00,116.822,117.95151662999999
2019-04-05 19:00:00,111.335,113.50182852999998
2019-04-05 20:00:00,108.136,109.85216415
2019-04-05 21:00:00,103.078,103.82913552
2019-04-05 22:00:00,103.511,100.64301452
2019-04-05 23:00:00,102.638,101.81840491
2019-04-06 00:00:00,123.403,100.30498788999999
2019-04-06 01:00:00,121.982,117.53527827
2019-04-06 02:00:00,119.364,119.69649534999999
2019-04-06 03:00:00,116.452,117.02370445000001
2019-04-06 04:00:00,115.896,114.78204210999998
2019-04-06 05:00:00,134.811,123.84144977999999
2019-04-06 06:00:00,138.73,146.74687262999998
2019-04-06 07:00:00,195.512,177.29224710999998
2019-04-06 08:00:00,319.962,273.95417576
2019-04-06 09:00:00,351.838,368.27223421
2019-04-06 10:00:00,372.693,374.17963471
2019-04-06 11:00:00,394.094,383.36585725000003
2019-04-06 12:00:00,390.759,405.71163766
2019-04-06 13:00:00,382.223,373.27728859
2019-04-06 14:00:00,377.164,371.02930746000004
2019-04-06 15:00:00,393.909,356.55910655
2019-04-06 16:00:00,360.531,381.24217110999996
2019-04-06 17:00:00,343.18,323.67490162999997
2019-04-06 18:00:00,289.418,300.27529595
2019-04-06 19:00:00,193.95,212.38096523000004
2019-04-06 20:00:00,146.897,148.34071581999996
2019-04-06 21:00:00,130.281,129.49659502
2019-04-06 22:00:00,128.893,124.87845675999999
2019-04-06 23:00:00,126.195,126.04804379
2019-04-07 00:00:00,136.525,113.69803554999999
2019-04-07 01:00:00,138.017,126.88680112
2019-04-07 02:00:00,137.763,140.51952373
2019-04-07 03:00:00,137.291,129.64019000000002
2019-04-07 04:00:00,134.796,122.33736776999999
2019-04-07 05:00:00,138.535,126.09162626000003
2019-04-07 06:00:00,135.617,144.29363582
2019-04-07 07:00:00,192.061,171.94366817999997
2019-04-07 08:00:00,275.408,269.68773257
2019-04-07 09:00:00,321.231,315.70685017
2019-04-07 10:00:00,335.37,342.28322275
2019-04-07 11:00:00,374.937,345.75414746000007
2019-04-07 12:00:00,369.816,390.31041745000005
2019-04-07 13:00:00,338.093,348.11525593
2019-04-07 14:00:00,346.929,332.92341483999996
2019-04-07 15:00:00,349.923,334.17972774
2019-04-07 16:00:00,303.482,339.37993919
2019-04-07 17:00:00,290.776,292.65367072
2019-04-07 18:00:00,246.842,257.53482857999995
2019-04-07 19:00:00,180.511,181.50932355999996
2019-04-07 20:00:00,140.932,141.72162103
2019-04-07 21:00:00,132.308,115.73472856000001
2019-04-07 22:00:00,119.978,128.82504699999998
2019-04-07 23:00:00,119.125,116.87839137
2019-04-08 00:00:00,103.009,112.10854488000003
2019-04-08 01:00:00,102.154,100.35236927000001
2019-04-08 02:00:00,103.862,96.21749435999999
2019-04-08 03:00:00,101.184,105.12359023999997
2019-04-08 04:00:00,102.632,102.77345852
2019-04-08 05:00:00,102.294,103.91330333
2019-04-08 06:00:00,99.172,104.44268812
2019-04-08 07:00:00,100.376,110.36952224000001
2019-04-08 08:00:00,97.615,107.67722135999998
2019-04-08 09:00:00,100.066,99.36583625
2019-04-08 10:00:00,96.732,111.19925
2019-04-08 11:00:00,98.795,96.77364333
2019-04-08 12:00:00,102.957,103.41982682999999
2019-04-08 13:00:00,102.77,106.59338661000001
2019-04-08 14:00:00,104.159,103.00817006999998
2019-04-08 15:00:00,101.771,105.95715508999999
2019-04-08 16:00:00,107.119,102.58229125999999
2019-04-08 17:00:00,105.058,108.13744308
2019-04-08 18:00:00,102.632,106.20274794
2019-04-08 19:00:00,95.341,100.67185951000002
2019-04-08 20:00:00,88.607,91.7914015
2019-04-08 21:00:00,90.826,86.6225931
2019-04-08 22:00:00,89.114,92.64224279999999
2019-04-08 23:00:00,89.223,87.92663100000001
2019-04-09 00:00:00,120.472,87.28820413000001
2019-04-09 01:00:00,119.975,115.61123535000002
2019-04-09 02:00:00,119.95,119.79849322000003
2019-04-09 03:00:00,119.929,119.47967113
2019-04-09 04:00:00,120.203,119.45951209
2019-04-09 05:00:00,131.734,122.99341471
2019-04-09 06:00:00,131.346,145.71557356
2019-04-09 07:00:00,149.911,176.82765378
2019-04-09 08:00:00,238.826,180.91877441000003
2019-04-09 09:00:00,267.691,283.04775452999996
2019-04-09 10:00:00,333.498,293.92680191
2019-04-09 11:00:00,341.866,343.89495327
2019-04-09 12:00:00,333.248,349.31784957
2019-04-09 13:00:00,319.438,337.44442317999994
2019-04-09 14:00:00,320.578,326.1299329
2019-04-09 15:00:00,335.728,323.0858415
2019-04-09 16:00:00,327.969,329.34434528
2019-04-09 17:00:00,309.135,300.22526106
2019-04-09 18:00:00,264.423,266.61153179
2019-04-09 19:00:00,182.963,196.82874311999998
2019-04-09 20:00:00,127.827,138.93142663
2019-04-09 21:00:00,119.847,107.1899682
2019-04-09 22:00:00,117.67,113.58773353
2019-04-09 23:00:00,116.291,117.28021678
2019-04-10 00:00:00,128.54,110.53852601000001
2019-04-10 01:00:00,131.091,121.86510026
2019-04-10 02:00:00,121.46,133.19537797
2019-04-10 03:00:00,119.098,114.97527108999998
2019-04-10 04:00:00,126.21,116.70110254
2019-04-10 05:00:00,123.306,123.29074146
2019-04-10 06:00:00,138.854,119.61559193000001
2019-04-10 07:00:00,189.143,194.38444042999998
2019-04-10 08:00:00,271.121,275.22188539
2019-04-10 09:00:00,322.843,312.99542110999994
2019-04-10 10:00:00,344.477,349.52184530999995
2019-04-10 11:00:00,379.238,356.00232760999995
2019-04-10 12:00:00,380.784,382.23151036
2019-04-10 13:00:00,381.486,369.3409687699999
2019-04-10 14:00:00,382.367,374.17591216
2019-04-10 15:00:00,358.488,374.50353473999996
2019-04-10 16:00:00,356.663,366.72069446
2019-04-10 17:00:00,305.678,331.52033801999994
2019-04-10 18:00:00,278.257,254.62154186000004
2019-04-10 19:00:00,219.814,220.95558235
2019-04-10 20:00:00,171.785,173.37364281
2019-04-10 21:00:00,150.443,144.1422903
2019-04-10 22:00:00,143.238,139.96253480000001
2019-04-10 23:00:00,151.076,136.66616904999998
2019-04-11 00:00:00,99.115,144.42014525
2019-04-11 01:00:00,98.311,83.4057372
2019-04-11 02:00:00,95.621,97.24415456
2019-04-11 03:00:00,94.399,97.60539462999999
2019-04-11 04:00:00,91.945,91.42758428
2019-04-11 05:00:00,103.885,100.07117357000001
2019-04-11 06:00:00,119.332,121.81512264
2019-04-11 07:00:00,196.894,188.77283948000002
2019-04-11 08:00:00,273.939,293.88392577
2019-04-11 09:00:00,284.82,315.15604640000004
2019-04-11 10:00:00,324.919,318.61578437000003
2019-04-11 11:00:00,333.855,331.20821652000006
2019-04-11 12:00:00,362.102,341.88813611
2019-04-11 13:00:00,335.372,363.93933873000003
2019-04-11 14:00:00,345.37,327.05953953999995
2019-04-11 15:00:00,339.051,333.96989046
